/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_weather_02469.wav	Telugu_Female	చాలా కంపెనీల్లో సిఎండి లు ప్రమోటర్ల కుటుంబానికి చెందిన వ్యక్తులే కావడంతో,పదవుల విభజనను కంపెనీలే స్వచ్ఛందంగా అమలు చేసేలా సెబి వారికే బాధ్యత అప్పగించే అవకాశం ఉంది.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_04424.wav	Telugu_Female	యువత పెద్ద సంఖ్యలో కళాశాల చదువులు వదిలిపెట్టి జైళ్లకు వెళ్లారు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_03875.wav	Telugu_Female	రాజకీయ ప్రత్యర్ధులను, ప్రత్యేకించి కమ్యూనిస్టులను ఇష్టం వచ్చినట్లు అరెస్టు చేసి కాన్సంట్రేషన్ క్యాంపులు కు పంపించేవారు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_06529.wav	Telugu_Female	రిఫ్రిజిరేటర్ల నుండి విడుదలయ్యే క్లోరోప్లోరో కార్బన్లు, ఆకులు, టైర్లు, ప్లాస్టిక్ కవర్ల వంటి చెత్త తగలబెట్టడం వల్ల విడుదలయ్యే వాయువులు భూగోళం వేడెక్కడానికి కారణమవుతున్నాయి.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_03754.wav	Telugu_Female	విప్లవ ప్రతీఘాతుక శక్తులు, సామ్రాజ్యవాదుల కారణంగా పేదరికం ఉన్నప్పటికీ ప్రజలు ఇంతకు ముందు కంటే సంతోషంగానూ, సంతృప్తిగానూ ఉన్నారు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_03798.wav	Telugu_Female	ఇవన్నీ సంక్షేమ రాజ్యం అన్న దానిని ఏర్పరచటానికి దోహదం చేశాయి.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_03414.wav	Telugu_Female	పోషకాహారాన్ని కోల్పోవటమే కాకుండా తమ భూముల్లో పండించే పంటలపైన కూడా నియంత్రణ కోల్పోవటం ప్రజలు గుర్తించారు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_books_socialscience_07286.wav	Telugu_Female	ఈ ప్రాంతాలలో ఉద్యోగం చేయడానికి సైతం ఇతర ప్రాంతాలనుండి ప్రజలు రావడానికి ఇష్టపడరు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_agri_02876.wav	Telugu_Female	గొర్రెల మేత కష్టాలు తీర్చేందుకు, ఆస్ట్రేలియన్ రకానికి చెందిన, స్టెలో హెమటా గడ్డిని పెంచడంపై కూడా, అధికారులు దృష్టి పెట్టారు.
/home/vijay/Desktop/All_Files/ALL_TTS/DIS_Vector_Embedding_Integration/Data/Telugu_Female/wav/te_f_other_02663.wav	Telugu_Female	సాక్షి, హైదరాబాద్:చంద్రబాబును గద్దె దించటమే ధ్యేయంగా,ఇకపై తాను పనిచేస్తానని తెలంగాణ టీడీపీ బహిష్కృత నేత మోత్కుపల్లి నర్సింహులు ఉధ్ఘాటించారు.
